round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
2	600	0	WORLD GEOGRAPHY		Pakistan is responsible for the defense of this 33-mile-long pass in the Safedkoh Range	Khyber Pass	1993-09-22	
2	800	0	WORLD GEOGRAPHY		The Russian-Ukrainian Kerch Strait connects the Sea of Azov with this sea	Black Sea	1993-09-22	
2	1000	600	WORLD GEOGRAPHY		It's the largest river flowing into the Adriatic Sea	Po	1993-09-22	
2	200	0	AUTHORS		She published her 1931 book "Stuffed Shirts" under her first married name, Claire Boothe Brokaw	Claire Boothe Luce	1993-09-22	
2	400	0	AUTHORS		In the 1970s he changed his middle name to Cruz, the surname of his Pueblo Indian grandmother	Martin Cruz Smith	1993-09-22	
2	600	0	AUTHORS		He co-wrote the screenplay for "The Great Escape" the year after he published "King Rat\"	(James) Clavell	1993-09-22	
2	800	0	AUTHORS		This novelist dedicated "The Loved One" to his fellow author Nancy Mitford	Evelyn Waugh	1993-09-22	
2	1000	0	AUTHORS		Her satirical novel "The Groves of Academe" appeared 11 years before "The Group\"	Mary McCarthy	1993-09-22	
3	0	0	THE U.S. CONGRESS		This state lost the most seats in the House of Representatives, 3, after the 1990 census	New York	1993-09-22	
1	100	0	U.S. CITIES		It's sometimes referred to as "The Big Apple\"	New York	1993-09-23	
1	200	0	U.S. CITIES		Chartered on Feb. 23, 1822, it was the first Massachusetts town to become a city	Boston	1993-09-23	
1	300	0	U.S. CITIES		Among the tourist sites in this city are Beehive House & the Seagull Monument in Temple Square	Salt Lake City	1993-09-23	
1	400	0	U.S. CITIES		Among those buried in this city's Greenmount Cemetery are Johns Hopkins & John Wilkes Booth	Baltimore	1993-09-23	
1	500	0	U.S. CITIES		This Ohio city's Fountain Square includes a fountain cast by the Royal Bronze Foundry of Bavaria	Cincinnati	1993-09-23	
1	100	0	THE EMMY AWARDS		This "Evening Shade" star joked that he was going to mount his Emmy on the hood of his Mercedes	Burt Reynolds	1993-09-23	
1	200	0	THE EMMY AWARDS		In 1982 & 1983 the TV Academy "hailed" Carol Kane & Christopher Lloyd for their roles on this sitcom	Taxi	1993-09-23	
1	300	0	THE EMMY AWARDS		Of Marion Lorne, Agnes Moorehead or Elizabeth Montgomery, the one who won an Emmy for "Bewitched\"	Marion Lorne	1993-09-23	
1	400	0	THE EMMY AWARDS		Bebe Neuwirth, a 1986 Tony winner for "Sweet Charity", won 2 Emmys for playing Lilith on this sitcom	Cheers	1993-09-23	
1	500	0	THE EMMY AWARDS		This TV "Golden Girl" was nominated for the first "Best Actress" Emmy in 1950 but lost to Gertrude Berg	Betty White	1993-09-23	
1	100	0	THE GRAPHIC ARTS		Types of these include dip, fountain & felt-tip	pens	1993-09-23	
1	200	0	THE GRAPHIC ARTS		1 of the 4 colors used in the four-color printing process	(1 of)  red (blue, yellow & black)	1993-09-23	
1	300	0	THE GRAPHIC ARTS		Drafting is also known as this type of "drawing" & it uses a special pencil	mechanical drawing	1993-09-23	
1	400	0	THE GRAPHIC ARTS		This process of changing the details on a photograph can now be done on a computer	touch-up (retouch)	1993-09-23	
1	500	0	THE GRAPHIC ARTS		To crop is to trim the edge of a picture; this is to extend the picture to the edge of a page	bleed	1993-09-23	
1	100	0	THE HEART		At rest the average heart pumps 5 quarts of this each minute	blood	1993-09-23	
1	200	0	THE HEART		This small electronic device is sometimes implanted to stimulate the heart to beat properly	pacemaker	1993-09-23	
1	300	0	THE HEART		This explosive is used to reduce the chest pains called angina pectoris	nitroglycerin	1993-09-23	
1	400	0	THE HEART		The relaxing & filling phase of the heart is the diastole; the contracting & pumping phase, this	systole	1993-09-23	
1	500	500	THE HEART		In 1785 William Withering introduced this heart drug in the form of foxglove leaves	digitalis	1993-09-23	
1	100	0	FLAGS		This country's flag was originally a sea flag for the Shogun of the House of Tokugawa	Japan	1993-09-23	
1	200	0	FLAGS		Flags of the United Kingdom, Transvaal & the Orange Free State appear on this country's flag	South Africa	1993-09-23	
1	300	0	FLAGS		The coat of arms on this British crown colony's flag features 2 Chinese junks	Hong Kong	1993-09-23	
1	400	0	FLAGS		The emblem on this country's flag depicts the Aztec legend of the founding of its capital	Mexico	1993-09-23	
1	500	0	FLAGS		This African country's flag resembles the U.S. flag with 11 stripes & 1 star	Liberia	1993-09-23	
1	100	0	ITALIAN 101		Svizzera is the Italian name for this country	Switzerland	1993-09-23	
1	200	0	ITALIAN 101		\"Ha dei bambini?" means "Do you have" any of these	babies (children)	1993-09-23	
1	300	0	ITALIAN 101		If you want your pesce (fish) cooked this way, ask for it "fritto\"	fried	1993-09-23	
1	400	0	ITALIAN 101		Italians don't capitalize the names of these 7, ranging from lunedi to domenica	days of the week	1993-09-23	
1	500	0	ITALIAN 101		For a nice tie or blouse, look for one made of seta, which is this	silk	1993-09-23	
2	200	0	MEMOIRS		\"Life on the Mississippi\"	Samuel Clemens (Mark Twain)	1993-09-23	
2	400	0	MEMOIRS		\"Hamp: An Autobiography\"	Lionel Hampton	1993-09-23	
2	600	0	MEMOIRS		\"Me: Stories of My Life\"	Katharine Hepburn	1993-09-23	
2	800	0	MEMOIRS		\"Blind Ambition\"	John Dean	1993-09-23	
2	1000	1000	MEMOIRS		\"Beloved Infidel\"	Sheilah Graham	1993-09-23	
2	200	0	ROCK TRIVIA		He formed the Plastic Ono Band before the Beatles broke up	John Lennon	1993-09-23	
2	400	0	ROCK TRIVIA		Bobby Darin wrote this 1958 hit in about 10 minutes; we don't know if he was in the bath	\"Splish Splash\"	1993-09-23	
2	600	0	ROCK TRIVIA		This Bobby "Boris" Pickett song was the No. 1 hit on Halloween in 1962	\"Monster Mash\"	1993-09-23	
2	800	0	ROCK TRIVIA		Frankie Lymon was only 13 when he posed this question, his biggest hit	\"Why Do Fools Fall in Love\"	1993-09-23	
2	1000	0	ROCK TRIVIA		In the 1960s the Surfaris rode the wave of success twice with this instrumental	\"Wipe Out\"	1993-09-23	
2	200	0	RECENT HISTORY		In 1992 Arizona voters approved a January state holiday to honor this late civil rights leader	Martin Luther King	1993-09-23	
2	400	0	RECENT HISTORY		On Oct. 15, 1991 he was confirmed by a 52-48 vote to replace Thurgood Marshall on the Supreme Court	(Clarence) Thomas	1993-09-23	
2	600	0	RECENT HISTORY		In 1991 Rev. George L. Carey was enthroned as 103rd Archbishop of this & leader of the Church of England	Canterbury Cathedral (Archbishop of Canterbury)	1993-09-23	
2	800	0	RECENT HISTORY		Scores died when an El Al cargo jet crashed into an apartment complex in this country in 1992	Netherlands	1993-09-23	
2	1000	0	RECENT HISTORY		In Feb. 1992 a Brazilian court ordered a new trial in the murder of this environmental leader	Francisco "Chico" Mendes	1993-09-23	
2	200	0	MAGAZINES		In names of quite dissimilar magazines, this word stands alone or follows "Soldier of\"	Fortune	1993-09-23	
2	400	0	MAGAZINES		Appropriately, the spring 1993 cover of Cigar Aficionado featured this Marx brother	Groucho	1993-09-23	
2	600	0	MAGAZINES		A man named Malcolm was its editor-in-chief from 1954-1990	Forbes	1993-09-23	
2	800	0	MAGAZINES		This Cosmopolitan editor-in-chief calls her monthly column "Step Into My Parlor\"	Helen Gurley Brown	1993-09-23	
2	1000	0	MAGAZINES		This host of TV's "Wild Kingdom" is on the editorial advisory board of ZooLife	Jim Fowler	1993-09-23	
2	200	0	THEATRE		Vladimir & Estragon were "Waiting for" him	Godot	1993-09-23	
2	400	0	THEATRE		This Frenchman whose name is often followed by "Pere" liked to cast his mistresses in his plays	(Alexandre) Dumas	1993-09-23	
2	600	0	THEATRE		The 1927 comedy "The Royal Family" was inspired by this "Royal Family of the American Stage\"	Barrymores	1993-09-23	
2	800	1000	THEATRE		This urbane Englishman wrote about a weekend in the country in the 1925 comedy "Hay Fever\"	Noel Coward	1993-09-23	
2	1000	0	THEATRE		He wrote "The Dumb Waiter" in 1957 & "The Caretaker" in 1960	Harold Pinter	1993-09-23	
2	200	0	KINGS & QUEENS		Napoleon's second wife, Marie Louise, was a niece of this French queen	Marie Antoinette	1993-09-23	
2	400	0	KINGS & QUEENS		This current king is descended from King Ferdinand II & Queen Isabella	Juan Carlos	1993-09-23	
2	600	0	KINGS & QUEENS		Constantine I of this country went into exile in 1917, was recalled in 1920 & was exiled again in 1922	Greece	1993-09-23	
2	800	0	KINGS & QUEENS		Geraldine Apponyi, the 1st queen of American descent, was married to King Zog I of this country	Albania	1993-09-23	
2	1000	0	KINGS & QUEENS		He united the houses of Lancaster & York by marrying Elizabeth of York in 1486	Henry VII (Henry Tudor)	1993-09-23	
3	0	0	SCIENTISTS		He is Cambridge Univ.'s Lucasian Professor of Mathematics, a chair held 300 years ago by Isaac Newton	Stephen Hawking	1993-09-23	
1	100	0	1967		On February 2 Walt Disney Productions announced plans to build a glass-domed city in this state	Florida	1993-09-24	
1	200	0	1967		An August 16 editorial in Pravda called for the overthrow of this Chinese party chairman	Mao Tse-tung	1993-09-24	
1	300	0	1967		On March 7 this Teamsters president began an 8-year jail sentence	Jimmy Hoffa	1993-09-24	
1	400	0	1967		Lester Pearson, this country's PM, wrote an article on its centennial for an encyclopedia yearbook	Canada	1993-09-24	
1	500	0	1967		On May 19 U.S. planes bombed the center of this capital city for the first time	Hanoi	1993-09-24	
1	100	0	TV ROLES		George Russell, Barnaby Jones & Jed Clampett	Buddy Ebsen	1993-09-24	
1	200	0	TV ROLES		Sally Burton, Sister Bertrille & Gidget	Sally Field	1993-09-24	
1	300	0	TV ROLES		Amanda Cartwright, Dorothy Zbornak & Maude Findlay	Beatrice Arthur	1993-09-24	
1	400	0	TV ROLES		Jim Sinclair, Jason McCord & Lucas McCain	Chuck Connors	1993-09-24	
1	500	0	TV ROLES		Jill Danko, Sabrina Duncan & Amanda King	Kate Jackson	1993-09-24	
1	100	0	BUSINESS & INDUSTRY		To make him a real hip dude, Mattel has added one of these to the Ken doll's head	earring	1993-09-24	
1	200	0	BUSINESS & INDUSTRY		In 1993 this spray lubricant turned as old as the number in its name-40	WD-40	1993-09-24	
1	300	0	BUSINESS & INDUSTRY		In 1853 Henry Lomb joined this man to found an optical company	(John Jacob) Bausch	1993-09-24	
1	400	0	BUSINESS & INDUSTRY		The novel "Love Over Good" is based on the brewing romance in this coffee's commercial	Taster's Choice	1993-09-24	
1	500	500	BUSINESS & INDUSTRY		Hilton is this state's largest private employer	Nevada	1993-09-24	
1	100	0	STORMS		The name of this storm comes from the Latin tonare, "to thunder" & tornare, "to turn\"	tornado	1993-09-24	
1	200	0	STORMS		A cyclone in the northern hemisphere usually turns in this direction	counterclockwise	1993-09-24	
1	300	0	STORMS		For 1993 in the Atlantic, names proposed for these include Arlene, Bret & Cindy	hurricanes	1993-09-24	
1	400	0	STORMS		In severe storms these can be the size of baseballs	hailstones	1993-09-24	
1	500	0	STORMS		This begins with a stepped leader that extends down from a cloud	lightning	1993-09-24	
1	100	0	RED-LETTER DAYS		File this: These office workers are honored with a special day on or around April 25	secretaries	1993-09-24	
1	200	0	RED-LETTER DAYS		It's how we usually refer to June 6, 1944	D-Day	1993-09-24	
1	300	0	RED-LETTER DAYS		Yom Kippur is also known as the Day of this	Atonement	1993-09-24	
1	400	0	RED-LETTER DAYS		In 1990 festivities for the 20th anniversary of this day included litter clearing & recycling drives	Earth Day	1993-09-24	
1	500	0	RED-LETTER DAYS		It's the day on which a particular saint is honored; St. Luke's is October 18	feast day	1993-09-24	
1	100	0	OKLAHOMA		You can see these pumps operating around the grounds of the state capitol	oil pumps	1993-09-24	
1	200	0	OKLAHOMA		It's the scissor-tailed flycatcher	state bird	1993-09-24	
1	300	0	OKLAHOMA		The state didn't repeal this until 1959, years after the USA's 18th amendment was repealed	prohibition	1993-09-24	
1	400	0	OKLAHOMA		In 1907 the Oklahoma Territory & this Territory joined to become a state	Indian Territory	1993-09-24	
1	500	0	OKLAHOMA		This president's saddle is on display at the Woolaroc Museum north of Tulsa	Teddy Roosevelt	1993-09-24	
2	200	0	SCIENTISTS		In 1883 this telephone inventor founded the magazine Science	(Alexander Graham) Bell	1993-09-24	
2	400	0	SCIENTISTS		From 1592 to 1610, he served as professor of mathematics at the University of Padua	Galileo	1993-09-24	
2	600	0	SCIENTISTS		He discovered that harmful bacteria in wine could be destroyed by heating it to high temperatures	(Louis) Pasteur	1993-09-24	
2	800	0	SCIENTISTS		To map the world, this Flemish geographer devised the projection that's named for him	Mercator	1993-09-24	
2	1000	0	SCIENTISTS		In 1847 she became the first person to discover a comet by telescope	Maria Mitchell	1993-09-24	
2	200	0	NOVELS		George Orwell set this 1949 novel only 35 years in the future	1984	1993-09-24	
2	400	0	NOVELS		The narrator of this Mark Twain novel mistakes Camelot for Bridgeport, Connecticut	A Connecticut Yankee in King Arthur's Court	1993-09-24	
2	600	0	NOVELS		Katherine Anne Porter title part II of this novel "High Sea\"	Ship of Fools	1993-09-24	
2	800	0	NOVELS		This "Sister Carrie" author wrote 3 novels about Anne Frank Cowperwood, an unscrupulous financier	(Theodore) Dreiser	1993-09-24	
2	1000	0	NOVELS		St. Peter appears as a character in this 1896 novel that's set in ancient Rome & has a Latin title	Quo Vadis	1993-09-24	
2	200	0	WORLD CITIES		The Banqueting House is almost all that remains of this city's Whitehall Palace	London	1993-09-24	
2	400	0	WORLD CITIES		A Venezuelan ciudad on the Orinoco was named after this South American revolutionary leader	Bolivar	1993-09-24	
2	600	0	WORLD CITIES		A major tourist attraction in this city is the 100-foot-high statue of Christ the Redeemer on Mount Corcovado	Rio de Janeiro	1993-09-24	
2	800	0	WORLD CITIES		The Gulistan Palace in this capital houses the jeweled Peacock Throne of Fath Ali Shah	Tehran	1993-09-24	
2	1000	2000	WORLD CITIES		Once a private estate, it became capital of the Philippines in 1948 but was replaced by Manila in 1976	Quezon City	1993-09-24	
2	200	0	COOKING TERMS		When you fillet something, you remove these	bones	1993-09-24	
2	400	0	COOKING TERMS		Meuniere, which most often applies to fish, means fried in this	butter	1993-09-24	
2	600	1700	COOKING TERMS		Lyonnaise, as in Lyonnaise potatoes, means cooked or garnished with these	onions	1993-09-24	
2	800	0	COOKING TERMS		It means to cover fruit or vegetables with boiling water to whiten them or to remove the skin	blanche	1993-09-24	
2	1000	0	COOKING TERMS		It's to pinch or press the edges of a pie crust together to seal the dough	crimp	1993-09-24	
2	200	0	HISTORIC QUOTATIONS		In 1862 he told the Confederates, "No terms except an unconditional and immediate surrender can be accepted\"	Grant	1993-09-24	
2	400	0	HISTORIC QUOTATIONS		British duke who wrote, "Nothing except a battle lost can be half so melancholy as a battle won\"	Wellington	1993-09-24	
2	600	0	HISTORIC QUOTATIONS		About the 1871 NYC elections, he said, "As long as I count the votes, what are you going to do about it?\"	(Boss) Tweed	1993-09-24	
2	800	0	HISTORIC QUOTATIONS		In January 1981 this Secretary of State designate said, "There are worse things than war\"	(Alexander) Haig	1993-09-24	
